year,make,model,variant,Body Type,No. of Seats,Build Date,Compliance Date,VIN,Registration No,Registration State,Registration Expiry Date,No. of Plates,No. of Cylinders,Engine Capacity,Fuel Type,Transmission,Indicated Odometer Reading,Odometer Measurement,Exterior Colour,Interior Colour,Key,Spare Key,Owners Manual,Service History,Engine Turns Over,Location,date,bids,price,url
2010,Ford,Falcon,XR6 FG Automatic Ute,Ute,2,2010-08,2010-08,6FPAAAJGCMAP46450,?,?,?,0,6,4,Petrol,Automatic,240013,kilometre,Blue,Black,Yes,No,No,No,Yes,QLD,2025-04-02,51.0,0,https://www.grays.com/lot/0001-50514555/motor-vehicles-motor-cycles/2010-ford-falcon-xr6-fg-automatic-ute
2013,Hyundai,Veloster,FS Automatic Coupe,Coupe,4,2013-02,2013-03,KMHTC61DVDU142282,?,?,?,2,4,1.6,Petrol,Automatic,000000,kilometre,Green,Black Leather,Yes,No,No,No,No,QLD,2025-03-26,8.0,0,https://www.grays.com/lot/0001-50514291/motor-vehicles-motor-cycles/2013-hyundai-veloster-fs-automatic-coupe
2012,Nissan,Navara,4X4 ST-R D22 Turbo Diesel Manual Dual Cab,Dual Cab,5,2012-03,2012-04,MNTCPUD22A0013408,1IGT689,WA,12-05-2025,2,4,2.4,Diesel,Manual,158992,kilometre,White,Grey,Yes,Yes,Yes,Yes,Yes,WA,2025-04-16,75.0,0,https://www.grays.com/lot/0001-9058780/motor-vehicles-motor-cycles/2012-nissan-navara-4x4-st-r-d22-turbo-diesel-manual-dual-cab
2010,Toyota,Landcruiser,GXL VDJ200R Turbo Diesel Automatic 8 Seats Wagon,Wagon,8,2010-03,2010-03,JTMHV09J005009607,CEG90D,NSW,?,0,8,4.5,Diesel,Automatic,382425,kilometre,White,Grey,Yes,Yes,No,No,Yes,NSW,2025-03-09,77.0,0,https://www.grays.com/lot/0001-10910373/motor-vehicles-motor-cycles/2010-toyota-landcruiser-gxl-vdj200r-turbo-diesel-automatic-8-seats-wagon
2009,Isuzu,D-MAX,4X2 LS Turbo Diesel Manual Dual Cab,Dual Cab,5,2009-05,2009-06,MPATFR85H9T100523,?,?,?,0,4,3,Diesel,Manual,383394,kilometre,White,Black,Yes,Yes,Yes,Yes,Yes,QLD,2025-03-30,22.0,0,https://www.grays.com/lot/0001-50514527/motor-vehicles-motor-cycles/2009-isuzu-d-max-4x2-ls-turbo-diesel-manual-dual-cab
2021,Toyota,Kluger,4X4 GX HYBRID AXUH78R CVT 7 Seats Wagon,Wagon,7,2021-06,2021-08,5TDLB3CH70S056119,DH72VR,NSW,?,?,4,2.5,Hybrid,CVT,179522,kilometre,Silver,Grey,Yes,Yes,Yes,Yes,Yes,NSW,2025-04-14,204.0,0,https://www.grays.com/lot/0001-10348228/motor-vehicles-motor-cycles/2021-toyota-kluger-4x4-gx-hybrid-axuh78r-cvt-7-seats-wagon
2012,Nissan,Murano,Ti Z51 CVT Wagon,Wagon,5,2012-11,2013-06,JN1TANZ51A0018332,COG94E,NSW,?,?,6,3.5,Petrol,CVT,164628,kilometre,Black,Black,Yes,No,Yes,Yes,Yes,NSW,2025-03-30,47.0,0,https://www.grays.com/lot/0001-10347896/motor-vehicles-motor-cycles/2012-nissan-murano-ti-z51-cvt-wagon
2010,Ford,Falcon,XR6 FG Automatic Ute,Ute,2,2010-08,2010-08,6FPAAAJGCMAP46450,?,?,?,0,6,4,Petrol,Automatic,240013,kilometre,Blue,Black,Yes,No,No,No,Yes,QLD,2025-03-19,37.0,0,https://www.grays.com/lot/0001-50514270/motor-vehicles-motor-cycles/2010-ford-falcon-xr6-fg-automatic-ute
2007,Mitsubishi,Outlander,VR-X ZG Automatic Wagon,Wagon,5,2007-10,2008-03,JMFXLCW6W8Z000373,DN82AR,NSW,?,0,6,3,Petrol,Automatic,216016,kilometre,White,Black,Yes,No,Yes,No,Yes,NSW,2025-03-09,19.0,0,https://www.grays.com/lot/0001-10910384/motor-vehicles-motor-cycles/2007-mitsubishi-outlander-vr-x-zg-automatic-wagon
2008,Toyota,Kluger,Grande (4x4) GSU45R Automatic 7 Seats Wagon,Wagon,7,2008-09,2008-10,JTEES42A102114537,1HX4FP,VIC,22-02-2025,2,6,3.5,Petrol,Automatic,285965,kilometre,Grey,Black,Yes,No,Yes,No,Yes,VIC,2025-04-06,,0,https://www.grays.com/lot/0001-21046621/motor-vehicles-motor-cycles/2008-toyota-kluger-grande-4x4-gsu45r-automatic-7-seats-wagon
2015,Renault,Kangoo,SWB Manual Van,Van,2,2015-09,2015-12,VF1FW1UC5F0724557,?,?,?,2,4,1.6,Petrol,Manual,181189,kilometre,White,Black,Yes,Yes,Yes,Yes,Yes,QLD,2025-03-13,59.0,0,https://www.grays.com/lot/0001-50514211/motor-vehicles-motor-cycles/2015-renault-kangoo-swb-manual-van
2019,Mazda,3,G25 GT BP Manual Sedan,Sedan,5,2019-09,2019-09,JM0BP2SL601112596,EDP11C,NSW,?,0,4,2.5,Petrol,Manual,103596,kilometre,Dark Grey,Black Leather,Yes,Yes,Yes,Yes,Yes,NSW,2025-03-09,67.0,0,https://www.grays.com/lot/0001-10910398/motor-vehicles-motor-cycles/2019-mazda-3-g25-gt-bp-manual-sedan
2016,Mazda,BT-50,4X2 XT Turbo Diesel Manual Cab Chassis,Cab Chassis,3,2016-03,2016-04,MM0UR0YF100561056,EOH50T,NSW,?,0,5,3.2,Diesel,Manual,227204,kilometre,White,Grey,Yes,No,Yes,Yes,Yes,NSW,2025-04-13,50.0,0,https://www.grays.com/lot/0001-10910763/motor-vehicles-motor-cycles/2016-mazda-bt-50-4x2-xt-turbo-diesel-manual-cab-chassis
2018,Mercedes,Benz,GLC-CLASS GLC200 X253 9 auto Wagon,Wagon,5,2018-08,2018-10,WDC2539422F524554,DZX68S,NSW,?,0,4,2,Petrol,9 auto,81688,kilometre,White,Black Leather,Yes,No,Yes,Yes,Yes,NSW,2025-03-19,63.0,0,https://www.grays.com/lot/0001-10910511/motor-vehicles-motor-cycles/2018-mercedes-benz-glc-class-glc200-x253-9-auto-wagon
2013,Ford,Kuga,AWD TREND TF Turbo Diesel Automatic Wagon,Wagon,5,2013-08,2013-10,WF0AXXWPMADG23460,FDZ04W,NSW,?,0,4,2,Diesel,Automatic,248341,kilometre,Green,Black,Yes,No,Yes,Yes,Yes,NSW,2025-04-23,,0,https://www.grays.com/lot/0001-10910898/motor-vehicles-motor-cycles/2013-ford-kuga-awd-trend-tf-turbo-diesel-automatic-wagon
2017,Toyota,Hilux,Workmate (4x4) GUN125R Turbo Diesel Automatic Cab Chassis,Cab Chassis,2,2017-06,2017-07,MR0FB3CB800220975,FHS88M,NSW,?,?,4,2.4,Diesel,Automatic,288552,kilometre,White,Black,Yes,No,Yes,Yes,Yes,NSW,2025-04-07,193.0,0,https://www.grays.com/lot/0001-10348079/motor-vehicles-motor-cycles/2017-toyota-hilux-workmate-4x4-gun125r-turbo-diesel-automatic-cab-chassis
2014,Holden,Cruze,CD JH Automatic Hatchback,Hatchback,5,2014-05,2014-05,6G1PD6EM8EL985165,?,?,?,2,4,1.8,Petrol,Automatic,160917,kilometre,Grey,Black,Yes,No,No,No,Yes,QLD,2025-04-09,8.0,0,https://www.grays.com/lot/0001-50514671/motor-vehicles-motor-cycles/2014-holden-cruze-cd-jh-automatic-hatchback
2018,BMW,4,SERIES 420i GRAN COUPE F36 Automatic - 8 Speed Sedan,Sedan,5,2018-02,2018-06,WBA4H32060BH13501,FNZ15M,NSW,?,?,4,2,Petrol,Automatic - 8 Speed,148843,kilometre,White,Black,Yes,No,Yes,Yes,Yes,NSW,2025-03-19,85.0,0,https://www.grays.com/lot/0001-10347750/motor-vehicles-motor-cycles/2018-bmw-4-series-420i-gran-coupe-f36-automatic-8-speed-sedan
2021,Nissan,X-Trail,ST FWD T32 CVT Wagon,Wagon,5,2021-11 (RAV Date),2022-11 (RAV Date),JN1TBAT32A0087116,DE13DX,NSW,?,?,4,2.5,Petrol,CVT,150581,kilometre,White,Grey,Yes,Yes,Yes,Yes,Yes,NSW,2025-04-14,88.0,0,https://www.grays.com/lot/0001-10348230/motor-vehicles-motor-cycles/2021-nissan-x-trail-st-fwd-t32-cvt-wagon
2011,Kia,Cerato,Si TD Automatic Hatchback,Hatchback,5,2011 - 04,2011 - 08,KNAFT512MB5436532,?,?,?,?,4,2,Petrol,Automatic,176191,kilometre,White,Multi,Yes,Yes,Yes,Yes,Yes,SA,2025-04-09,19.0,0,https://www.grays.com/lot/0001-60047602/motor-vehicles-motor-cycles/2011-kia-cerato-si-td-automatic-hatchback
2014,BMW,3,Series 320d F30 Turbo Diesel Automatic - 8 Speed Sedan,Sedan,5,2014-06,2014-09,WBA3D36060NS45332,?,?,?,0,4,2,Diesel,Automatic - 8 Speed,279090,kilometre,White,Black Leather,Yes,Yes,Yes,Yes,Yes,QLD,2025-03-16,67.0,0,https://www.grays.com/lot/0001-50514305/motor-vehicles-motor-cycles/2014-bmw-3-series-320d-f30-turbo-diesel-automatic-8-speed-sedan
2014,Hyundai,iX35,TROPHY LM II Manual Wagon,Wagon,5,2014-04,2014-06,TMAJU81FLEJ596817,?,?,?,0,4,2,Petrol,Manual,163856,kilometre,White,Black Leather,Yes,No,Yes,Yes,Yes,QLD,2025-04-08,,0,https://www.grays.com/lot/0001-50711573/motor-vehicles-motor-cycles/2014-hyundai-ix35-trophy-lm-ii-manual-wagon
2016,Hyundai,i40,Active VF Automatic Wagon,Wagon,5,2016-05,2016-07,KMHLB81DMGU129492,?,?,?,?,4,2,Petrol,Automatic,179173,kilometre,Silver,Black,Yes,Yes,Yes,Yes,Yes,SA,2025-04-14,84.0,0,https://www.grays.com/lot/0001-60047617/motor-vehicles-motor-cycles/2016-hyundai-i40-active-vf-automatic-wagon
2010,Chrysler,Sebring,Cabrio Limited JS Automatic Convertible,Convertible,4,2010-06,2010-11,1C3B46ED0AN196431,?,?,?,2,6,2.7,Petrol,Automatic,190968,kilometre,Silver,Black Leather,Yes,Yes,Yes,Yes,Yes,QLD,2025-04-22,6.0,0,https://www.grays.com/lot/0001-50514864/motor-vehicles-motor-cycles/2010-chrysler-sebring-cabrio-limited-js-automatic-convertible
2016,Mazda,BT-50,4X2 XTR Turbo Diesel Manual Dual Cab,Dual Cab Chassis,5,2016-05,2016-06,MM0UR0YF100590953,?,?,?,?,5,3.2,Diesel,Manual,281944,kilometre,White,Black,Yes,Yes,Yes,Yes,Yes,SA,2025-04-14,16.0,0,https://www.grays.com/lot/0001-60047633/motor-vehicles-motor-cycles/2016-mazda-bt-50-4x2-xtr-turbo-diesel-manual-dual-cab
2017,Ford,Transit,350L LWB MID ROOF VO Turbo Diesel Automatic Van,Van,3,2017-07,2017-09,WF0XXXTTGXHA23395,1VW5VH,VIC,02-06-2025,2,4,2,Diesel,Automatic,242970,kilometre,White,Black,Yes,No,Yes,Yes,Yes,VIC,2025-03-23,168.0,0,https://www.grays.com/lot/0001-21045586/motor-vehicles-motor-cycles/2017-ford-transit-350l-lwb-mid-roof-vo-turbo-diesel-automatic-van
2017,Toyota,Hilux,Workmate (4x4) GUN125R Turbo Diesel Automatic Cab Chassis,Cab Chassis,2,2017-06,2017-07,MR0FB3CB800220975,FHS88M,NSW,?,?,4,2.4,Diesel,Automatic,288552,kilometre,White,Black,Yes,No,Yes,Yes,Yes,NSW,2025-04-15,19.0,0,https://www.grays.com/lot/0001-10348239/motor-vehicles-motor-cycles/2017-toyota-hilux-workmate-4x4-gun125r-turbo-diesel-automatic-cab-chassis
2013,BMW,3,"Series 316i F30 Automatic - 8 Speed Sedan 96,326kms",Sedan,5,2013-04,2013-11,WBA3A16030NP99599,CTD71E,NSW,22-06-2025,?,4,1.6,Petrol,Automatic - 8 Speed,96326,kilometre,Grey,Black,Yes,No,No,No,Yes,NSW,2025-04-22,77.0,0,https://www.grays.com/lot/0001-10348283/motor-vehicles-motor-cycles/2013-bmw-3-series-316i-f30-automatic-8-speed-sedan-96-326kms
2014,Jeep,Patriot,Limited MK Automatic Wagon,Wagon,5,2014-06,2014-12,1C4NJREB7ED901125,?,?,?,2,4,2.4,Petrol,Automatic,121550,kilometre,Black,Black Leather,Yes,No,Yes,Yes,Yes,QLD,2025-04-02,39.0,0,https://www.grays.com/lot/0001-50514557/motor-vehicles-motor-cycles/2014-jeep-patriot-limited-mk-automatic-wagon
2013,Mitsubishi,ASX,(4WD) XB Turbo Diesel Automatic Wagon,Wagon,5,2013 - 07,2013 - 12,JMFXLGA8WEZ000310,?,?,?,?,4,2.3,Diesel,Automatic,213773,kilometre,Grey,Multi,Yes,No,Yes,Yes,Yes,SA,2025-04-15,7.0,0,https://www.grays.com/lot/0001-60047647/motor-vehicles-motor-cycles/2013-mitsubishi-asx-4wd-xb-turbo-diesel-automatic-wagon
2020,Great,Wall,STEED 4X2 Manual Dual Cab,Dual Cab,5,2020-06,2020-08,LGWCB3182LB628221,DJ96PG,NSW,?,0,4,2.4,Petrol,Manual,77076,kilometre,White,Black Leather,Yes,Yes,Yes,Yes,Yes,NSW,2025-03-23,81.0,0,https://www.grays.com/lot/0001-10910538/motor-vehicles-motor-cycles/2020-great-wall-steed-4x2-manual-dual-cab
2009,Subaru,Impreza,WRX G3 Manual Sedan - RWC Issued 3/4/2025,Sedan,5,2009-12,2010-01,JF1GEEKD3AG011468,2BZ2VD,VIC,06-05-2025,2,4,2.5,Petrol,Manual,123565,kilometre,Blue,Black Leather,Yes,Yes,Yes,Yes,Yes,VIC,2025-04-15,130.0,0,https://www.grays.com/lot/0001-21047261/motor-vehicles-motor-cycles/2009-subaru-impreza-wrx-g3-manual-sedan
2017,Isuzu,MU-X,4x4 LS-U Turbo Diesel Automatic 7 Seats Wagon,Wagon,7,2017-09,2017-10,MPAUCS85GHT005892,DQU41A,NSW,?,?,4,3,Diesel,Automatic,244974,kilometre,Silver,Black,Yes,Yes,Yes,Yes,Yes,NSW,2025-03-30,141.0,0,https://www.grays.com/lot/0001-10347956/motor-vehicles-motor-cycles/2017-isuzu-mu-x-4x4-ls-u-turbo-diesel-automatic-7-seats-wagon
0,Subaru,Forester,GT Manual Wagon,Wagon,5,?,2000-08,JF2SF5KD3YG044036,?,?,?,0,4,2,Petrol,Manual,235562,kilometre,Gold,Black,Yes,Yes,No,No,Yes,QLD,2025-03-13,8.0,0,https://www.grays.com/lot/0001-50514245/motor-vehicles-motor-cycles/subaru-forester-gt-manual-wagon
0,BMW,X3,2.0d E83 Turbo Diesel Automatic Wagon,Wagon,5,?,2008-05,WBAPE12030WA52688,?,?,?,0,4,2,Diesel,Automatic,178391,kilometre,Black,Multi,Yes,Yes,Yes,Yes,Yes,QLD,2025-04-02,30.0,0,https://www.grays.com/lot/0001-50514542/motor-vehicles-motor-cycles/bmw-x3-2-0d-e83-turbo-diesel-automatic-wagon
2016,Mercedes,Benz,V-CLASS V250 BLUETEC AVANTGA T/D Auto,People Mover,8,?,2016 - 04,WDF44781323154368,?,?,?,?,4,2.1,Diesel,Automatic,178335,kilometre,Black,Black Leather,Yes,Yes,Yes,Yes,Yes,SA,2025-04-07,150.0,0,https://www.grays.com/lot/0001-60047574/motor-vehicles-motor-cycles/2016-mercedes-benz-v-class-v250-bluetec-avantga-t-d-auto
2007,Suzuki,Swift,EZ Manual Hatchback,Hatchback,5,2007-05,2007-07,JSAEZC21S00400376,?,?,?,0,4,1.5,Petrol,Manual,186834,kilometre,Grey,Black,Yes,No,Yes,Yes,Yes,QLD,2025-03-12,3.0,0,https://www.grays.com/lot/0001-50514228/motor-vehicles-motor-cycles/2007-suzuki-swift-ez-manual-hatchback
2014,Hyundai,i30,TROPHY GD Automatic Hatchback,Hatchback,5,2014-07,2014-08,KMHD351EMEU218351,1EE3GB,VIC,08-04-2025,2,4,1.8,Petrol,Automatic,110192,kilometre,Blue,Black,Yes,Yes,Yes,Yes,Yes,VIC,2025-03-12,,0,https://www.grays.com/lot/0001-21045010/motor-vehicles-motor-cycles/2014-hyundai-i30-trophy-gd-automatic-hatchback
2007,Nissan,Navara,ST-X (4x4) D40 Turbo Diesel Automatic Dual Cab,Dual Cab,5,2007-11,2008-01,VSKCVND40A0271242,BEZ70Y,NSW,?,0,4,2.5,Diesel,Automatic,307936,kilometre,Dark Grey,Black Leather,Yes,No,No,Yes,Yes,NSW,2025-04-13,14.0,0,https://www.grays.com/lot/0001-10910800/motor-vehicles-motor-cycles/2007-nissan-navara-st-x-4x4-d40-turbo-diesel-automatic-dual-cab
2015,Mazda,CX-9,Luxury (FWD) Automatic 7 Seats Wagon,Wagon,7,2015-07,2015-08,JM0TB10A5G0435904,?,?,?,2,6,3.7,Petrol,Automatic,251180,kilometre,Grey,Black Leather,Yes,No,Yes,No,Yes,QLD,2025-03-19,61.0,0,https://www.grays.com/lot/0001-50514329/motor-vehicles-motor-cycles/2015-mazda-cx-9-luxury-fwd-automatic-7-seats-wagon
2013,Hyundai,iX35,Highlander (AWD) LM Turbo Diesel Automatic Wagon,Wagon,5,2013-12,2014-01,KMHJU81VSEU851345,?,?,?,0,4,2,Diesel,Automatic,167684,kilometre,White,Black Leather,Yes,Yes,Yes,Yes,Yes,QLD,2025-03-19,120.0,0,https://www.grays.com/lot/0001-50514302/motor-vehicles-motor-cycles/2013-hyundai-ix35-highlander-awd-lm-turbo-diesel-automatic-wagon
2011,Nissan,Micra,ST-L K13 Manual Hatchback,Hatchback,5,2011-05,2011-06,MNTFAUK13A0005123,DG54SH,NSW,11-05-2025,?,4,1.5,Petrol,Manual,148436,kilometre,Green,Grey,Yes,No,Yes,Yes,Yes,NSW,2025-03-11,29.0,0,https://www.grays.com/lot/0001-10347557/motor-vehicles-motor-cycles/2011-nissan-micra-st-l-k13-manual-hatchback
2015,Nissan,Qashqai,ST J11 Manual Wagon,Wagon,5,2015-09,2015-12,SJNFBAJ11A1517854,EYG29S,NSW,?,0,4,2,Petrol,Manual,154985,kilometre,Silver,Black,Yes,No,Yes,Yes,Yes,NSW,2025-03-26,,0,https://www.grays.com/lot/0001-10910567/motor-vehicles-motor-cycles/2015-nissan-qashqai-st-j11-manual-wagon
2016,Hyundai,Elantra,Active AD Automatic Sedan,Sedan,5,2016-05,2016-07,KMHD841FMHU216380,DJX20M,NSW,?,0,4,2,Petrol,Automatic,107159,kilometre,Silver,Black,Yes,No,Yes,No,Yes,NSW,2025-04-16,,0,https://www.grays.com/lot/0001-10910807/motor-vehicles-motor-cycles/2016-hyundai-elantra-active-ad-automatic-sedan
2013,Holden,Captiva,7 LX AWD CG II Turbo Diesel Automatic 7 Seats Wagon,Wagon,7,2013-09,2013-12,KL3CD266JDB094192,?,?,?,0,4,2.2,Diesel,Automatic,138891,kilometre,White,Black,Yes,Yes,Yes,Yes,Yes,QLD,2025-04-09,61.0,0,https://www.grays.com/lot/0001-50514690/motor-vehicles-motor-cycles/2013-holden-captiva-7-lx-awd-cg-ii-turbo-diesel-automatic-7-seats-wagon
2016,Mercedes,Benz,C43 AMG W205 9 auto Sedan,Sedan,5,2016-11,2017-01,WDD2050642F499985,?,?,?,0,6,3,Petrol,?,144362,kilometre,Grey,Black Leather,Yes,Yes,Yes,No,Yes,QLD,2025-04-22,173.0,0,https://www.grays.com/lot/0001-50514859/motor-vehicles-motor-cycles/2016-mercedes-benz-c43-amg-w205-9-auto-sedan
2010,Holden,Commodore,SS VE Manual Wagon,Wagon,5,2010-03,2010-03,6G1EK8EH5AL441275,BSJ28H,NSW,?,?,8,6,Petrol,Manual,244353,kilometre,Red,Black,Yes,No,Yes,Yes,Yes,NSW,2025-04-08,104.0,0,https://www.grays.com/lot/0001-10348087/motor-vehicles-motor-cycles/2010-holden-commodore-ss-ve-manual-wagon
1998,Toyota,Hiace,LH113R Manual Van,Van,3,1998-04,1998-04,JT721LHB300182280,VFH114,NSW,?,0,4,2.8,Diesel,Manual,504673,kilometre,White,Grey,Yes,Yes,No,No,Yes,NSW,2025-03-30,17.0,0,https://www.grays.com/lot/0001-10910609/motor-vehicles-motor-cycles/1998-toyota-hiace-lh113r-manual-van
2008,Suzuki,GSX,650 Motorcycle,?,?,?,?,JS1CJ135300100424,?,?,?,?,?,650,?,?,?,?,?,?,No,?,?,No,No,?,2025-03-25,,0,https://www.grays.com/lot/0001-9058018/motor-vehicles-motor-cycles/2008-suzuki-gsx-650-motorcycle
2011,Holden,Cruze,SRi V JH Automatic Hatchback,Hatchback,5,2011-11,2011-11,6G1PE6E87CL618416,CEJ48W,NSW,?,0,4,1.4,Petrol,Automatic,157276,kilometre,Blue,Black Leather,Yes,Yes,Yes,Yes,Yes,NSW,2025-04-13,36.0,0,https://www.grays.com/lot/0001-10910780/motor-vehicles-motor-cycles/2011-holden-cruze-sri-v-jh-automatic-hatchback
2011,Toyota,Hilux,SR5 (4x4) KUN26R Turbo Diesel Automatic Dual Cab,Dual Cab,5,2011-03,2011-04,MR0FZ29G401621054,?,?,?,0,4,3,Diesel,Automatic,348448,kilometre,White,Grey,Yes,No,Yes,Yes,Yes,QLD,2025-03-12,59.0,0,https://www.grays.com/lot/0001-50514186/motor-vehicles-motor-cycles/2011-toyota-hilux-sr5-4x4-kun26r-turbo-diesel-automatic-dual-cab
2008,Mercedes,Benz,S350 W221 Automatic Sedan (WOVR - Inspected),Sedan,5,2008-07,2009-04,WDD2210562A254155,?,?,?,0,6,3.5,Petrol,Automatic,183560,kilometre,Silver,Brown Leather,Yes,No,No,No,Yes,QLD,2025-04-02,12.0,0,https://www.grays.com/lot/0001-50514615/motor-vehicles-motor-cycles/2008-mercedes-benz-s350-w221-automatic-sedan-wovr-inspected
2011,Nissan,Micra,ST-L K13 Manual Hatchback,Hatchback,5,2011-05,2011-06,MNTFAUK13A0005123,DG54SH,NSW,11-05-2025,?,4,1.5,Petrol,Manual,148436,kilometre,Green,Grey,Yes,No,Yes,Yes,Yes,NSW,2025-03-18,12.0,0,https://www.grays.com/lot/0001-10347708/motor-vehicles-motor-cycles/2011-nissan-micra-st-l-k13-manual-hatchback
2000,Ford,Falcon,XL AUII Automatic Cab Chassis,Cab Chassis,3,2000-04,2000-04,6FPAAAJGCMYG46976,No plates,VIC,?,0,6,4,LPG,Automatic,335242,kilometre,White,Grey,Yes,No,Yes,Yes,Yes,VIC,2025-04-20,,0,https://www.grays.com/lot/0001-21047450/motor-vehicles-motor-cycles/2000-ford-falcon-xl-auii-automatic-cab-chassis
2013,Hyundai,i40,Elite VF Turbo Diesel Automatic Wagon,Wagon,5,2013-04,2013-05,KMHLC81UMDU063808,?,?,?,0,4,1.7,Diesel,Automatic,245420,kilometre,White,Black Leather,Yes,No,Yes,Yes,Yes,QLD,2025-03-06,13.0,0,https://www.grays.com/lot/0001-50711237/motor-vehicles-motor-cycles/2013-hyundai-i40-elite-vf-turbo-diesel-automatic-wagon
2020,Toyota,Rav,4 AWD GX HYBRID AXAH54R CVT Wagon,Wagon,5,2020-07,2020-08,JTMBW3FV20D083340,1HCG740,WA,30-09-2025,2,4,2.5,Hybrid,CVT,69199,kilometre,White,Charcoal,Yes,Yes,Yes,Yes,Yes,WA,2025-03-31,175.0,0,https://www.grays.com/lot/0001-9058298/motor-vehicles-motor-cycles/2020-toyota-rav-4-awd-gx-hybrid-axah54r-cvt-wagon
2006,Ford,Fiesta,Zetec WQ Manual Hatchback,Hatchback,5,2006-06,2006-08,WF0DXXGAJD6U38063,?,?,?,0,4,1.6,Petrol,Manual,157992,kilometre,Blue,Black,Yes,No,Yes,Yes,Yes,QLD,2025-04-23,5.0,0,https://www.grays.com/lot/0001-50514911/motor-vehicles-motor-cycles/2006-ford-fiesta-zetec-wq-manual-hatchback
2013,Mazda,CX-5,Akera KE Turbo Diesel Automatic Wagon,Wagon,5,2013-08,2013-08,JM0KE102100221259,1XB4FH,VIC,03-05-2025,2,4,2.2,Diesel,Automatic,161369,kilometre,Red,Black,Yes,Yes,Yes,No,Yes,VIC,2025-03-18,98.0,0,https://www.grays.com/lot/0001-21045313/motor-vehicles-motor-cycles/2013-mazda-cx-5-akera-ke-turbo-diesel-automatic-wagon
2016,Volkswagen,Amarok,4WD Automatic Dual Cab Ute,Dual Cab Ute,5,11/2016,11/2016,WV1ZZZ2HZGA058215,YGL09U,?,?,?,4,?,Turbo Diesel,Automatic,"234,511 Kms",?,White,Grey,Yes,No,Yes,Yes,Yes,?,2025-03-31,94.0,0,https://www.grays.com/lot/0001-10347735/motor-vehicles-motor-cycles/2016-volkswagen-amarok-4wd-automatic-dual-cab-ute
2014,Audi,Q7,3.0 TDI Quattro Turbo Diesel Automatic - 8 Speed 7 Seats Wagon,Wagon,7,2014-06,2014-10,WAUZZZ4L7FD004342,?,?,?,0,6,3,Diesel,Automatic - 8 Speed,177371,kilometre,White,Cream Leather,Yes,Yes,Yes,Yes,Yes,QLD,2025-03-12,47.0,0,https://www.grays.com/lot/0001-50514189/motor-vehicles-motor-cycles/2014-audi-q7-3-0-tdi-quattro-turbo-diesel-automatic-8-speed-7-seats-wagon
2011,Audi,Q5,2.0 TDI Quattro 8R Turbo Diesel Auto Wagon (Complied 2012),Wagon,5,2011-12,2012-02,WAUZZZ8R8CA067834,AOZ838,VIC,22-02-2026,2,4,2,Diesel,Automatic,145165,kilometre,White,Black Leather,Yes,Yes,Yes,Yes,Yes,VIC,2025-03-31,,0,https://www.grays.com/lot/0001-21046305/motor-vehicles-motor-cycles/2011-audi-q5-2-0-tdi-quattro-8r-turbo-diesel-auto-wagon-complied-2012
2008,Holden,Commodore,Omega VE Automatic Sedan,Sedan,5,2008 - 01,2008 - 01,6G1EK52N98L143184,?,?,?,?,6,3.6,Dual Fuel (LPG & Petrol),Automatic,146392,kilometre,Blue,Multi,Yes,Yes,Yes,Yes,Yes,SA,2025-04-22,12.0,0,https://www.grays.com/lot/0001-60047667/motor-vehicles-motor-cycles/2008-holden-commodore-omega-ve-automatic-sedan
2022,Kia,Sportage,SX AWD NQ5 Turbo Diesel Automatic - 8 Speed Wagon,Wagon,5,2022-04,2022-05 Rav date,KNAPU81CSN7067206,ETX58C,NSW,?,?,4,2,Diesel,Automatic - 8 Speed,111261,kilometre,Blue,Grey,Yes,Yes,Yes,Yes,Yes,NSW,2025-03-24,99.0,0,https://www.grays.com/lot/0001-10347857/motor-vehicles-motor-cycles/2022-kia-sportage-sx-awd-nq5-turbo-diesel-automatic-8-speed-wagon
2012,Holden,Captiva,5 (FWD) CG II Manual Wagon,Wagon,5,2012-05,2012-06,KL3DF26UJCB039813,DNN20R,NSW,?,0,4,2.4,Petrol,Manual,252781,kilometre,Grey,Grey,Yes,No,Yes,Yes,Yes,NSW,2025-03-26,2.0,0,https://www.grays.com/lot/0001-10910598/motor-vehicles-motor-cycles/2012-holden-captiva-5-fwd-cg-ii-manual-wagon
2017,Land,Rover,DISCOVERY SPORT TD4 180 HSE LUXURY TD 9 auto Wagon,Wagon,5,2017-06,2017-07,SALCA2AN1HH710224,?,?,?,0,4,2,Diesel,9 auto,109710,kilometre,Green,Brown Leather,Yes,No,No,Yes,Yes,QLD,2025-03-12,80.0,0,https://www.grays.com/lot/0001-50711272/motor-vehicles-motor-cycles/2017-land-rover-discovery-sport-td4-180-hse-luxury-td-9-auto-wagon
2016,Mazda,CX-5,Grand Touring KE Turbo Diesel Automatic Wagon,Wagon,5,2016-05,2016-06,JM0KE102200379794,FNY50E,NSW,?,0,4,2.2,Diesel,Automatic,104735,kilometre,White,Black Leather,Yes,Yes,Yes,Yes,Yes,NSW,2025-04-23,,0,https://www.grays.com/lot/0001-10910901/motor-vehicles-motor-cycles/2016-mazda-cx-5-grand-touring-ke-turbo-diesel-automatic-wagon
